-3.93466 0
-3.5 0.000199155

-3.5 8.38338e-05
-3.25 0.000246075

-3.25 0.000194141
-3.125 0.000407369

-3.125 0.000324581
-3.0625 0.000558701

-3.0625 0.000461898
-3.03125 0.000734912

-3.03125 0.000823026
-3 0.00126937

-3 0.001271
-2.98438 0.00149236

-2.98438 0.00149288
-2.96875 0.00170816

-2.96875 0.00170809
-2.95312 0.00191639

-2.95312 0.00191642
-2.9375 0.00211778

-2.9375 0.00211774
-2.92188 0.00231218

-2.92188 0.00231217
-2.90625 0.00249982

-2.90625 0.00249978
-2.89062 0.00268075

-2.89062 0.00268073
-2.875 0.00285514

-2.875 0.0028551
-2.85938 0.00302308

-2.85938 0.00302306
-2.84375 0.00318475

-2.84375 0.00318471
-2.82812 0.00334024

-2.82812 0.0033402
-2.8125 0.00348973

-2.8125 0.00348969
-2.79688 0.00363335

-2.79688 0.00363331
-2.78125 0.00377124

-2.78125 0.00377121
-2.76562 0.00390355

-2.76562 0.00390351
-2.75 0.00403039

-2.75 0.00403036
-2.73438 0.00415189

1.5 -0.00454768
1.51562 -0.00459697

1.51562 -0.00459698
1.53125 -0.00464598

1.53125 -0.00464598
1.54688 -0.00469465

1.54688 -0.00469466
1.5625 -0.00474297

1.5625 -0.00474298
1.57812 -0.0047909

1.57812 -0.00479091
1.59375 -0.0048384

1.59375 -0.00483841
1.60938 -0.00488544

1.60938 -0.00488545
1.625 -0.00493198

1.625 -0.00493199
1.64062 -0.004978

1.64062 -0.004978
1.65625 -0.00502344

1.65625 -0.00502345
1.67188 -0.00506829

1.67188 -0.0050683
1.6875 -0.00511251

1.6875 -0.00511252
1.70312 -0.00515607

1.70312 -0.00515608
1.71875 -0.00519895

1.71875 -0.00519896
1.73438 -0.00524111

-2.73438 0.00415186
-2.71875 0.00426817

-2.71875 0.00426814
-2.70312 0.00437935

-2.70312 0.00437932
-2.6875 0.00448557

-1.5 0.00452904
-1.48438 0.00448131

0.015625 -2.34531e-05
0.00696319 0

-1.48438 0.00448131
-1.46875 0.00443331

-1.46875 0.00443331
-1.45312 0.00438506

-1.45312 0.00438505
-1.4375 0.00433658

-1.4375 0.00433658
-1.42188 0.00428789

-1.42188 0.00428789
-1.40625 0.00423902

-1.40625 0.00423901
-1.39062 0.00418997

-1.39062 0.00418996
-1.375 0.00414076

-1.375 0.00414076
-1.35938 0.00409141

0.015625 -2.30224e-05
0.03125 -6.53316e-05

0.03125 -6.53298e-05
0.046875 -0.000107644

0.046875 -0.000107643
0.0625 -0.000149969

0.0625 -0.000149967
0.078125 -0.000192311

0.078125 -0.000192309
0.09375 -0.000234676

0.09375 -0.000234675
0.109375 -0.000277072

0.109375 -0.00027707
0.125 -0.000319503

0.125 -0.000319502
0.140625 -0.000361976

0.140625 -0.000361975
0.15625 -0.000404496

0.15625 -0.000404495
0.171875 -0.000447068

0.171875 -0.000447067
0.1875 -0.000489698

0.1875 -0.000489697
0.203125 -0.00053239

0.203125 -0.000532389
0.21875 -0.000575148

0.21875 -0.000575147
0.234375 -0.000617976

0.234375 -0.000617975
0.25 -0.000660879

0.25 -0.000660878
0.265625 -0.000703859

0.265625 -0.000703858
0.28125 -0.000746921

0.28125 -0.00074692
0.296875 -0.000790068

0.296875 -0.000790067
0.3125 -0.000833303

0.3125 -0.000833302
0.328125 -0.000876629

0.328125 -0.000876628
0.34375 -0.000920051

0.34375 -0.00092005
0.359375 -0.000963573

0.359375 -0.000963571
0.375 -0.0010072

-1.35938 0.00409141
-1.34375 0.00404194

-1.34375 0.00404194
-1.32812 0.00399235

-1.32812 0.00399235
-1.3125 0.00394267

-2.6875 0.00448553
-2.67188 0.00458693

-1.3125 0.00394267
-1.29688 0.00389289

-2.67188 0.0045869
-2.65625 0.00468358

-1.29688 0.00389289
-1.28125 0.00384304

-1.28125 0.00384304
-1.26562 0.00379312

-1.26562 0.00379312
-1.25 0.00374314

-2.65625 0.00468355
-2.64062 0.00477562

-2.64062 0.00477559
-2.625 0.00486317

-2.625 0.00486314
-2.60938 0.00494633

-2.60938 0.0049463
-2.59375 0.00502521

1.73438 -0.00524112
1.75 -0.00528254

-1.25 0.00374313
-1.23438 0.00369309

-2.59375 0.00502519
-2.57812 0.00509992

-2.57812 0.0050999
-2.5625 0.00517056

-1.23438 0.00369309
-1.21875 0.003643

1.75 -0.00528254
1.76562 -0.00532319

-2.5625 0.00517053
-2.54688 0.00523722

-1.21875 0.003643
-1.20312 0.00359286

-2.54688 0.00523719
-2.53125 0.00530001

-2.53125 0.00529998
-2.51562 0.00535904

-1.20312 0.00359286
-1.1875 0.00354267

1.76562 -0.0053232
1.78125 -0.00536305

-2.51562 0.00535901
-2.5 0.0054144

1.78125 -0.00536306
1.79688 -0.00540209

1.79688 -0.0054021
1.8125 -0.00544028

1.8125 -0.00544028
1.82812 -0.00547758

1.82812 -0.00547759
1.84375 -0.00551397

1.84375 -0.00551398
1.85938 -0.00554941

1.85938 -0.00554942
1.875 -0.00558387

1.875 -0.00558388
1.89062 -0.00561731

1.89062 -0.00561732
1.90625 -0.00564969

1.90625 -0.0056497
1.92188 -0.00568097

1.92188 -0.00568098
1.9375 -0.00571109

1.9375 -0.0057111
1.95312 -0.00574001

1.95312 -0.00574003
1.96875 -0.00576768

1.96875 -0.00576769
1.98438 -0.00579404

1.98438 -0.00579405
2 -0.00581903

2 -0.00581904
2.01562 -0.00584259

2.01562 -0.00584261
2.03125 -0.00586467

2.03125 -0.00586468
2.04688 -0.00588521

2.04688 -0.00588522
2.0625 -0.00590414

2.0625 -0.00590415
2.07812 -0.00592141

2.07812 -0.00592143
2.09375 -0.00593697

2.09375 -0.00593698
2.10938 -0.00595075

2.10938 -0.00595077
2.125 -0.00596271

2.125 -0.00596273
2.14062 -0.00597279

2.14062 -0.0059728
2.15625 -0.00598093

2.15625 -0.00598094
2.17188 -0.00598707

2.17188 -0.00598708
2.1875 -0.00599115

2.1875 -0.00599117
2.20312 -0.00599311

2.20312 -0.00599313
2.21875 -0.00599289

2.21875 -0.00599291
2.23438 -0.00599042

2.23438 -0.00599044
2.25 -0.00598563

2.25 -0.00598565
2.26562 -0.00597844

2.26562 -0.00597846
2.28125 -0.00596878

2.28125 -0.0059688
2.29688 -0.00595656

2.29688 -0.00595658
2.3125 -0.0059417

2.3125 -0.00594172
2.32812 -0.00592412

2.32812 -0.00592414
2.34375 -0.00590373

2.34375 -0.00590375
2.35938 -0.00588045

2.35938 -0.00588047
2.375 -0.0058542

2.375 -0.00585422
2.39062 -0.0058249

2.39062 -0.00582492
2.40625 -0.00579246

2.40625 -0.00579249
2.42188 -0.00575681

2.42188 -0.00575683
2.4375 -0.00571786

2.4375 -0.00571789
2.45312 -0.00567553

2.45312 -0.00567555
2.46875 -0.00562973

2.46875 -0.00562975
2.48438 -0.00558037

2.48438 -0.00558039
2.5 -0.00552734

2.5 -0.00552737
2.51562 -0.00547057

2.51562 -0.00547059
2.53125 -0.00540992

2.53125 -0.00540995
2.54688 -0.0053453

2.54688 -0.00534533
2.5625 -0.00527659

2.5625 -0.00527662
2.57812 -0.00520369

2.57812 -0.00520372
2.59375 -0.00512648

2.59375 -0.00512651
2.60938 -0.00504486

2.60938 -0.00504489
2.625 -0.00495871

2.625 -0.00495874
2.64062 -0.00486793

2.64062 -0.00486796
2.65625 -0.0047724

2.65625 -0.00477243
2.67188 -0.00467201

2.67188 -0.00467204
2.6875 -0.00456664

2.6875 -0.00456668
2.70312 -0.00445616

2.70312 -0.00445619
2.71875 -0.00434041

2.71875 -0.00434045
2.73438 -0.00421928

0.375 -0.0010072
0.390625 -0.00105094

2.73438 -0.0042193
2.75 -0.00409262

0.390625 -0.00105093
0.40625 -0.00109479

0.40625 -0.00109479
0.421875 -0.00113877

0.421875 -0.00113876
0.4375 -0.00118287

0.4375 -0.00118287
0.453125 -0.00122712

2.75 -0.00409266
2.76562 -0.00396034

2.76562 -0.00396035
2.78125 -0.00382229

2.78125 -0.00382232
2.79688 -0.00367842

0.453125 -0.00122712
0.46875 -0.00127153

0.46875 -0.00127152
0.484375 -0.00131609

2.79688 -0.00367846
2.8125 -0.00352859

0.484375 -0.00131608
0.5 -0.00136082

-2.5 0.00541438
-2.48438 0.0054662

0 1.97973e-05
0.00731163 0

-2.48438 0.00546618
-2.46875 0.00551453

2.8125 -0.00352864
2.82812 -0.00337266

2.82812 -0.0033727
2.84375 -0.00321043

2.84375 -0.00321047
2.85938 -0.00304173

2.85938 -0.00304177
2.875 -0.00286641

2.875 -0.00286645
2.89062 -0.00268432

2.89062 -0.00268435
2.90625 -0.00249531

2.90625 -0.00249533
2.92188 -0.00229926

2.92188 -0.00229929
2.9375 -0.00209606

0.5 -0.00136082
0.515625 -0.00140574

-1.1875 0.00354267
-1.17188 0.00349243

-1.17188 0.00349243
-1.15625 0.00344214

-1.15625 0.00344214
-1.14062 0.0033918

-1.14062 0.0033918
-1.125 0.00334142

-1.125 0.00334142
-1.10938 0.00329099

-1.10938 0.00329099
-1.09375 0.00324051

0.515625 -0.00140573
0.53125 -0.00145085

-2.46875 0.00551451
-2.45312 0.00555949

0.53125 -0.00145084
0.546875 -0.00149616

0.546875 -0.00149616
0.5625 -0.00154169

0.5625 -0.00154169
0.578125 -0.00158744

0.578125 -0.00158744
0.59375 -0.00163342

0.59375 -0.00163342
0.609375 -0.00167965

0.609375 -0.00167965
0.625 -0.00172612

0.625 -0.00172612
0.640625 -0.00177284

0.640625 -0.00177284
0.65625 -0.00181982

0.65625 -0.00181982
0.671875 -0.00186707

0.671875 -0.00186707
0.6875 -0.00191457

0.6875 -0.00191457
0.703125 -0.00196234

0.703125 -0.00196234
0.71875 -0.00201038

0.71875 -0.00201038
0.734375 -0.00205868

0.734375 -0.00205868
0.75 -0.00210724

0.75 -0.00210724
0.765625 -0.00215606

0.765625 -0.00215606
0.78125 -0.00220513

-1.09375 0.0032405
-1.07812 0.00318998

0.78125 -0.00220514
0.796875 -0.00225445

0.796875 -0.00225446
0.8125 -0.00230401

0.8125 -0.00230401
0.828125 -0.0023538

0.828125 -0.0023538
0.84375 -0.00240381

-2.45312 0.00555947
-2.4375 0.00560115

0.84375 -0.00240381
0.859375 -0.00245403

0.859375 -0.00245403
0.875 -0.00250444

2.9375 -0.0020961
2.95312 -0.00188556

2.95312 -0.00188552
2.96875 -0.00166766

-1.07812 0.00318998
-1.0625 0.00313942

-2.4375 0.00560113
-2.42188 0.00563961

-2.42188 0.00563959
-2.40625 0.00567494

-2.40625 0.00567492
-2.39062 0.00570722

2.96875 -0.00166765
2.98438 -0.00144256

0.875 -0.00250444
0.890625 -0.00255503

0.890625 -0.00255504
0.90625 -0.00260579

0.90625 -0.0026058
0.921875 -0.0026567

0.921875 -0.00265671
0.9375 -0.00270775

-1.0625 0.00313941
-1.04688 0.00308882

-2.39062 0.0057072
-2.375 0.00573652

-1.04688 0.00308882
-1.03125 0.0030382

-2.375 0.0057365
-2.35938 0.00576292

-2.35938 0.0057629
-2.34375 0.00578649

-2.34375 0.00578647
-2.32812 0.00580731

2.98438 -0.00144209
3 -0.00121074

-1.03125 0.0030382
-1.01562 0.00298757

0.9375 -0.00270775
0.953125 -0.00275891

-2.32812 0.00580729
-2.3125 0.00582545

3 -0.00120868
3.03125 -0.000743544

-1.01562 0.00298757
-1 0.00293694

3.03125 -0.000664673
3.0625 -0.000356316

0.953125 -0.00275891
0.96875 -0.00281017

-2.3125 0.00582543
-2.29688 0.00584099

-2.29688 0.00584097
-2.28125 0.00585401

-2.28125 0.00585399
-2.26562 0.00586459

0.96875 -0.00281017
0.984375 -0.00286151

3.0625 -0.000422255
3.125 -0.00017082

3.125 -0.000287861
3.25 -9.81444e-05

-2.26562 0.00586457
-2.25 0.0058728

3.25 -0.00017511
3.5 -3.6621e-05

-2.25 0.00587278
-2.23438 0.00587871

0.984375 -0.00286151
1 -0.00291291

-2.23438 0.0058787
-2.21875 0.0058824

-2.21875 0.00588238
-2.20312 0.00588393

-1 0.00293693
-0.984375 0.00288632

-0.984375 0.00288632
-0.96875 0.00283574

-2.20312 0.00588391
-2.1875 0.00588335

-2.1875 0.00588334
-2.17188 0.00588075

-2.17188 0.00588073
-2.15625 0.00587616

-0.96875 0.00283574
-0.953125 0.00278521

-2.15625 0.00587614
-2.14062 0.00586964

1 -0.00291291
1.01562 -0.00296436

-0.953125 0.00278521
-0.9375 0.00273475

1.01562 -0.00296437
1.03125 -0.00301585

-2.14062 0.00586963
-2.125 0.00586126

1.03125 -0.00301585
1.04688 -0.00306735

1.04688 -0.00306736
1.0625 -0.00311887

-2.125 0.00586124
-2.10938 0.00585105

1.0625 -0.00311887
1.07812 -0.00317039

3.5 -0.000126647
3.83566 0

-2.10938 0.00585103
-2.09375 0.00583906

-2.09375 0.00583905
-2.07812 0.00582536

-2.07812 0.00582535
-2.0625 0.00580999

1.07812 -0.00317039
1.09375 -0.0032219

1.09375 -0.0032219
1.10938 -0.0032734

-2.0625 0.00580997
-2.04688 0.00579299

-2.04688 0.00579298
-2.03125 0.00577444

-2.03125 0.00577442
-2.01562 0.00575437

-2.01562 0.00575435
-2 0.00573285

-0.9375 0.00273475
-0.921875 0.00268438

-0.921875 0.00268437
-0.90625 0.00263411

-2 0.00573283
-1.98438 0.00570992

-1.98438 0.00570991
-1.96875 0.00568566

1.10938 -0.0032734
1.125 -0.00332489

-0.90625 0.0026341
-0.890625 0.00258396

-1.96875 0.00568565
-1.95312 0.00566011

-1.95312 0.0056601
-1.9375 0.00563333

-1.9375 0.00563331
-1.92188 0.00560536

-0.890625 0.00258395
-0.875 0.00253395

-1.92188 0.00560535
-1.90625 0.00557625

-1.90625 0.00557624
-1.89062 0.00554605

-1.89062 0.00554604
-1.875 0.00551479

1.125 -0.00332489
1.14062 -0.00337637

1.14062 -0.00337637
1.15625 -0.00342783

1.15625 -0.00342783
1.17188 -0.00347927

1.17188 -0.00347927
1.1875 -0.0035307

1.1875 -0.0035307
1.20312 -0.00358211

1.20312 -0.00358211
1.21875 -0.00363351

1.21875 -0.00363351
1.23438 -0.00368489

-0.875 0.00253395
-0.859375 0.0024841

1.23438 -0.00368489
1.25 -0.00373624

-0.859375 0.00248409
-0.84375 0.00243442

-0.84375 0.00243441
-0.828125 0.00238492

1.25 -0.00373625
1.26562 -0.00378758

-0.828125 0.00238491
-0.8125 0.00233562

-1.875 0.00551478
-1.85938 0.00548253

-1.85938 0.00548252
-1.84375 0.00544928

-1.84375 0.00544928
-1.82812 0.0054151

-1.82812 0.00541509
-1.8125 0.00538

-1.8125 0.00537999
-1.79688 0.00534402

-1.79688 0.00534402
-1.78125 0.0053072

-1.78125 0.00530719
-1.76562 0.00526954

-1.76562 0.00526954
-1.75 0.00523109

-0.8125 0.00233561
-0.796875 0.00228652

-0.796875 0.00228652
-0.78125 0.00223764

-1.75 0.00523108
-1.73438 0.00519186

