0 0 4.0000 -3.7500 3.7500 0.0000 0.0000
263 1 4.0000 -3.7500 3.7500 -0.0001 0.0001
516 2 4.0000 -3.7500 3.7500 -0.0003 0.0003
769 3 4.0000 -3.7342 3.7500 -0.0009 0.0009
1022 4 4.0000 -3.7312 3.6675 -0.0019 0.0018
1275 5 4.0000 -3.7291 3.6653 -0.0032 0.0032
1528 6 4.0000 -3.7277 3.6638 -0.0050 0.0049
1781 7 4.0000 -3.7267 3.6627 -0.0073 0.0071
2034 8 4.0000 -3.7260 3.6619 -0.0100 0.0097
2287 9 4.0000 -3.7256 3.6613 -0.0132 0.0127
2540 10 4.0000 -3.7253 3.6608 -0.0168 0.0162
2793 11 4.0000 -3.7252 3.6603 -0.0208 0.0199
3046 12 4.0000 -3.7253 3.6600 -0.0252 0.0240
3299 13 4.0000 -3.7257 3.6598 -0.0300 0.0283
3552 14 4.0000 -3.7262 3.6597 -0.0351 0.0328
3805 15 4.0000 -3.7269 3.6597 -0.0405 0.0375
4058 16 4.0000 -3.7277 3.6598 -0.0462 0.0423
4311 17 4.0000 -3.7287 3.6600 -0.0521 0.0472
4564 18 4.0000 -3.7298 3.6603 -0.0582 0.0521
4817 19 4.0000 -3.7310 3.6606 -0.0644 0.0570
5070 20 4.0001 -3.7322 3.6610 -0.0706 0.0618
5323 21 4.0001 -3.7335 3.6615 -0.0770 0.0665
5576 22 4.0001 -3.7348 3.6619 -0.0832 0.0712
5829 23 4.0001 -3.7360 3.6624 -0.0895 0.0756
6082 24 4.0001 -3.7373 3.6629 -0.0955 0.0799
6335 25 4.0001 -3.7385 3.6633 -0.1013 0.0840
6588 26 4.0001 -3.7396 3.6637 -0.1067 0.0879
6841 27 4.0001 -3.7407 3.6641 -0.1117 0.0916
7094 28 4.0001 -3.7417 3.6644 -0.1162 0.0950
7347 29 4.0001 -3.7427 3.6647 -0.1200 0.0981
7600 30 4.0001 -3.7436 3.6648 -0.1231 0.1009
7853 31 4.0001 -4.0000 3.6649 -0.1255 0.1033
8106 32 4.0001 -3.9975 3.9945 -0.1270 0.1054
8359 33 4.0001 -3.9953 3.9884 -0.1278 0.1070
8612 34 4.0001 -3.9933 3.9823 -0.1277 0.1082
8865 35 4.0001 -3.9915 3.9761 -0.1269 0.1090
9118 36 4.0001 -3.9898 3.9699 -0.1252 0.1092
9371 37 4.0001 -3.9882 3.9636 -0.1228 0.1091
9624 38 4.0001 -3.9866 3.9570 -0.1197 0.1084
9877 39 4.0001 -3.9849 3.9502 -0.1160 0.1073
10130 40 4.0001 -3.9830 3.9431 -0.1117 0.1057
10383 41 4.0001 -3.9809 3.9355 -0.1069 0.1036
10636 42 4.0001 -3.9783 3.9273 -0.1017 0.1010
10889 43 4.0000 -3.9752 3.9183 -0.0961 0.0980
11142 44 4.0000 -3.9713 3.9084 -0.0902 0.0944
11395 45 4.0000 -3.9667 3.8973 -0.0842 0.0904
11648 46 4.0000 -3.9612 3.8845 -0.0782 0.0860
11901 47 4.0000 -3.9549 3.8698 -0.0721 0.0811
12154 48 4.0000 -3.9476 3.8523 -0.0663 0.0758
12407 49 4.0000 -3.9394 3.8310 -0.0607 0.0703
12660 50 4.0000 -3.9303 3.8043 -0.0554 0.0644
12913 51 4.0000 -3.9204 3.7668 -0.0507 0.0584
13166 52 4.0000 -3.9095 3.7500 -0.0465 0.0522
13419 53 4.0000 -3.8978 3.7500 -0.0427 0.0460
13672 54 4.0000 -3.8851 3.7500 -0.0395 0.0399
13925 55 4.0000 -3.8714 3.7500 -0.0368 0.0339
14178 56 4.0000 -3.8566 3.7765 -0.0345 0.0281
14431 57 4.0000 -3.8408 3.8138 -0.0329 0.0226
14684 58 4.0000 -3.8237 3.8385 -0.0319 0.0259
14937 59 4.0000 -3.8061 3.8556 -0.0314 0.0295
15190 60 4.0000 -3.7880 3.8674 -0.0316 0.0328
15443 61 4.0000 -3.7702 3.8750 -0.0323 0.0356
15696 62 4.0000 -3.7540 3.8792 -0.0333 0.0379
15949 63 4.0000 -3.7500 3.8803 -0.0347 0.0397
16202 64 4.0000 -3.7500 3.8788 -0.0360 0.0409
16455 65 4.0000 -3.7500 3.8745 -0.0373 0.0417
16708 66 4.0000 -3.7715 3.8676 -0.0382 0.0420
16961 67 4.0000 -3.8096 3.8578 -0.0387 0.0417
17214 68 4.0000 -3.8590 3.8445 -0.0386 0.0409
17467 69 4.0000 -3.9151 3.8266 -0.0379 0.0396
17720 70 4.0000 -3.9714 3.8019 -0.0365 0.0378
17973 71 4.0000 -3.7348 3.7650 -0.0346 0.0355
18226 72 4.0000 -3.7400 3.7500 -0.0322 0.0327
18479 73 4.0000 -3.7429 3.7500 -0.0293 0.0295
18732 74 4.0000 -3.7441 3.7500 -0.0262 0.0258
18985 75 4.0000 -3.7443 3.9972 -0.0229 0.0216
19238 76 4.0000 -3.7436 3.7446 -0.0196 0.0170
19491 77 4.0000 -3.7427 3.7205 -0.0166 0.0121
19744 78 4.0000 -3.7416 3.7068 -0.0139 0.0153
19997 79 4.0000 -3.7406 3.6977 -0.0117 0.0195
20250 80 4.0000 -3.7399 3.6914 -0.0118 0.0240
20503 81 4.0000 -3.7393 3.6868 -0.0170 0.0289
20756 82 4.0000 -3.7390 3.6833 -0.0227 0.0340
21009 83 4.0001 -3.7389 3.6806 -0.0288 0.0391
21262 84 4.0001 -3.7391 3.6785 -0.0353 0.0442
21515 85 4.0001 -3.7394 3.6769 -0.0419 0.0491
21768 86 4.0001 -3.7399 3.6757 -0.0486 0.0539
22021 87 4.0001 -3.7404 3.6748 -0.0553 0.0585
22274 88 4.0001 -3.7411 3.6741 -0.0619 0.0628
22527 89 4.0001 -3.7417 3.6737 -0.0683 0.0669
22780 90 4.0001 -3.7424 3.6734 -0.0743 0.0707
23033 91 4.0001 -3.7431 3.6731 -0.0800 0.0742
23286 92 4.0001 -3.7438 3.6730 -0.0851 0.0774
23539 93 4.0001 -3.7445 3.6729 -0.0896 0.0802
23792 94 4.0001 -3.9998 3.6727 -0.0934 0.0827
24045 95 4.0001 -3.9975 3.9945 -0.0963 0.0849
24298 96 4.0001 -3.9954 3.9878 -0.0984 0.0866
24551 97 4.0001 -3.9934 3.9811 -0.0996 0.0879
24804 98 4.0001 -3.9917 3.9743 -0.0999 0.0888
25057 99 4.0001 -3.9901 3.9674 -0.0993 0.0891
25310 100 4.0001 -3.9886 3.9604 -0.0978 0.0890
25563 101 4.0001 -3.9872 3.9531 -0.0956 0.0884
25816 102 4.0001 -3.9858 3.9455 -0.0926 0.0873
26069 103 4.0001 -3.9844 3.9375 -0.0890 0.0856
26322 104 4.0001 -3.9829 3.9287 -0.0848 0.0834
26575 105 4.0001 -3.9812 3.9192 -0.0801 0.0807
26828 106 4.0000 -3.9792 3.9087 -0.0751 0.0775
27081 107 4.0000 -3.9766 3.8968 -0.0698 0.0737
27334 108 4.0000 -3.9735 3.8831 -0.0644 0.0695
27587 109 4.0000 -3.9696 3.8671 -0.0589 0.0648
27840 110 4.0000 -3.9650 3.8480 -0.0536 0.0597
28093 111 4.0000 -3.9594 3.8241 -0.0485 0.0542
28346 112 4.0000 -3.9529 3.7888 -0.0438 0.0483
28599 113 4.0000 -3.9453 3.7500 -0.0395 0.0422
28852 114 4.0000 -3.9368 3.7500 -0.0358 0.0359
29105 115 4.0000 -3.9269 3.7500 -0.0326 0.0294
29358 116 4.0000 -3.9158 3.7500 -0.0298 0.0230
29611 117 4.0000 -3.9029 3.8016 -0.0277 0.0205
29864 118 4.0000 -3.8881 3.8412 -0.0264 0.0254
30117 119 4.0000 -3.8696 3.8677 -0.0260 0.0300
30370 120 4.0000 -3.8411 3.8866 -0.0265 0.0344
30623 121 4.0000 -3.7876 3.9003 -0.0280 0.0384
30876 122 4.0000 -3.7500 3.9102 -0.0304 0.0420
31129 123 4.0000 -3.7500 3.9170 -0.0336 0.0452
31382 124 4.0000 -3.7500 3.9214 -0.0373 0.0479
31635 125 4.0000 -3.9247 3.9236 -0.0410 0.0501
31888 126 4.0000 -3.9408 3.9237 -0.0445 0.0519
32141 127 4.0000 -3.9306 3.9211 -0.0474 0.0532
32394 128 4.0000 -3.8988 3.9159 -0.0497 0.0540
32647 129 4.0000 -3.8529 3.9081 -0.0512 0.0543
32900 130 4.0000 -3.7867 3.8980 -0.0519 0.0541
33153 131 4.0000 -3.7500 3.8853 -0.0518 0.0534
33406 132 4.0000 -3.7500 3.8698 -0.0509 0.0522
33659 133 4.0000 -3.7500 3.8505 -0.0492 0.0505
33912 134 4.0000 -3.7500 3.8257 -0.0469 0.0483
34165 135 4.0000 -3.7500 3.7914 -0.0440 0.0457
34418 136 4.0000 -3.7500 3.7500 -0.0406 0.0425
34671 137 4.0000 -3.7500 3.7500 -0.0369 0.0388
34924 138 4.0000 -3.7500 3.7500 -0.0330 0.0347
35177 139 4.0000 -3.7500 3.7500 -0.0290 0.0302
35430 140 4.0000 -3.7500 3.7500 -0.0251 0.0252
35683 141 4.0000 -3.7500 3.7489 -0.0216 0.0199
35936 142 4.0000 -3.7500 3.7272 -0.0185 0.0142
36189 143 4.0000 -3.7487 3.7141 -0.0160 0.0159
36442 144 4.0000 -3.7460 3.7052 -0.0141 0.0208
36695 145 4.0000 -3.7441 3.6986 -0.0131 0.0260
36948 146 4.0001 -3.7428 3.6937 -0.0158 0.0313
37201 147 4.0001 -3.7420 3.6899 -0.0214 0.0366
37454 148 4.0001 -3.7416 3.6868 -0.0275 0.0417
37707 149 4.0001 -3.7415 3.6845 -0.0340 0.0467
37960 150 4.0001 -3.7417 3.6827 -0.0406 0.0514
38213 151 4.0001 -3.7419 3.6813 -0.0472 0.0558
38466 152 4.0001 -3.7423 3.6803 -0.0538 0.0600
38719 153 4.0001 -3.7428 3.6795 -0.0601 0.0638
38972 154 4.0001 -3.7433 3.6789 -0.0660 0.0672
39225 155 4.0001 -3.7438 3.6785 -0.0715 0.0704
39478 156 4.0001 -3.7444 3.6782 -0.0764 0.0731
39731 157 4.0001 -3.9995 3.6780 -0.0806 0.0755
39984 158 4.0001 -3.9971 3.9937 -0.0839 0.0775
40237 159 4.0001 -3.9949 3.9867 -0.0864 0.0791
40490 160 4.0001 -3.9928 3.9797 -0.0880 0.0803
40743 161 4.0001 -3.9909 3.9726 -0.0886 0.0811
40996 162 4.0001 -3.9891 3.9654 -0.0884 0.0813
41249 163 4.0001 -3.9874 3.9581 -0.0872 0.0811
41502 164 4.0001 -3.9857 3.9505 -0.0853 0.0804
41755 165 4.0001 -3.9842 3.9424 -0.0826 0.0791
42008 166 4.0001 -3.9826 3.9339 -0.0792 0.0773
